taxonID,locality,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source,occurrenceRemarks
8267474,Flanders,BE,,native,native,,1891-06-11/2024-09-01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8267474,Wallonia,BE,,native,native,,1891-06-11/2024-09-01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8267474,Brussels,BE,,native,native,,1891-06-11/2024-09-01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8300054,Belgium,BE,,native,native,,1870-12-31/2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8300054,Flanders,BE,,native,native,,1870-12-31/2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8300054,Wallonia,BE,,native,native,,1870-12-31/2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8300054,Brussels,BE,,native,native,,1870-12-31/2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8300994,Belgium,BE,,native,native,,1871-12-01/2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8300994,Flanders,BE,,native,native,,1871-12-01/2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8300994,Wallonia,BE,,native,native,,1871-12-01/2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8311636,Belgium,BE,,native,native,,1870-04-30/2024-03-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8311636,Wallonia,BE,,native,native,,1870-04-30/2024-03-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8327405,Belgium,BE,,native,native,,1979-08-14/2009-06-14,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8327405,Wallonia,BE,,native,native,,1979-08-14/2009-06-14,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8327526,Belgium,BE,,native,native,,1874-05-31/2021-02-04,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8327526,Wallonia,BE,,native,native,,1874-05-31/2021-02-04,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8336798,Belgium,BE,,native,native,,1800/2024-03-28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8336798,Flanders,BE,,native,native,,1800/2024-03-28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8336798,Wallonia,BE,,native,native,,1800/2024-03-28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8336798,Brussels,BE,,native,native,,1800/2024-03-28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8339930,Belgium,BE,,native,native,,1861-03-29/2024-12-01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8339930,Flanders,BE,,native,native,,1861-03-29/2024-12-01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8339930,Wallonia,BE,,native,native,,1861-03-29/2024-12-01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8339930,Brussels,BE,,native,native,,1861-03-29/2024-12-01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8367130,Belgium,BE,,native,native,,1873-06-30/2024-03-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8367130,Flanders,BE,,native,native,,1873-06-30/2024-03-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8367130,Wallonia,BE,,native,native,,1873-06-30/2024-03-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8367130,Brussels,BE,,native,native,,1873-06-30/2024-03-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8367217,Belgium,BE,,native,native,,1882-02-20/2023-05-16,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8367217,Flanders,BE,,native,native,,1882-02-20/2023-05-16,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8367217,Wallonia,BE,,native,native,,1882-02-20/2023-05-16,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8369200,Belgium,BE,,native,native,,1870-04-30/2024-04-02,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8369200,Flanders,BE,,native,native,,1870-04-30/2024-04-02,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8369200,Wallonia,BE,,native,native,,1870-04-30/2024-04-02,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8397404,Belgium,BE,,native,native,,1869-09-30/2015-07-21,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8397404,Wallonia,BE,,native,native,,1869-09-30/2015-07-21,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8399643,Belgium,BE,,native,native,,1872-10-31/2024-03-23,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8399643,Flanders,BE,,native,native,,1872-10-31/2024-03-23,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8399643,Wallonia,BE,,native,native,,1872-10-31/2024-03-23,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8399643,Brussels,BE,,native,native,,1872-10-31/2024-03-23,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8400367,Belgium,BE,,native,native,,1925-08-30/2023-01-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8400367,Wallonia,BE,,native,native,,1925-08-30/2023-01-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8418702,Belgium,BE,,native,native,,1865-09-01/2024-12-08,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8418702,Flanders,BE,,native,native,,1865-09-01/2024-12-08,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8418702,Wallonia,BE,,native,native,,1865-09-01/2024-12-08,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8418702,Brussels,BE,,native,native,,1865-09-01/2024-12-08,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8428680,Belgium,BE,,native,native,,2007-06-10/2007-06-11,"Van Landuyt W, Brosens D, De Beer D (2025). Florabank2: a grid-based database on distribution of bryophytes in the northern part of Belgium (Flanders and the Brussels Capital region). Version 1.18. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/385t22 | De Beer, D., & Van Landuyt, W. (2019). Aanvullingen en correcties bij de Vlaamse checklist mossen (hauwmossen, levermossen, bladmossen). Dumortiera, 115, 3–27. https://doi.org/10.5281/zenodo.3553636",
8428680,Flanders,BE,,native,native,,2007-06-10/2007-06-11,"Van Landuyt W, Brosens D, De Beer D (2025). Florabank2: a grid-based database on distribution of bryophytes in the northern part of Belgium (Flanders and the Brussels Capital region). Version 1.18. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/385t22 | De Beer, D., & Van Landuyt, W. (2019). Aanvullingen en correcties bij de Vlaamse checklist mossen (hauwmossen, levermossen, bladmossen). Dumortiera, 115, 3–27. https://doi.org/10.5281/zenodo.3553636",
8480476,Belgium,BE,,native,native,,1883-04-10/2020-11-22,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8480476,Flanders,BE,,native,native,,1883-04-10/2020-11-22,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8480476,Wallonia,BE,,native,native,,1883-04-10/2020-11-22,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8530901,Belgium,BE,,native,native,,1905-01-18/2025-03-02 16:42:27,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8530901,Flanders,BE,,native,native,,1905-01-18/2025-03-02 16:42:27,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8530901,Wallonia,BE,,native,native,,1905-01-18/2025-03-02 16:42:27,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8540347,Belgium,BE,,native,native,,1867-04-24/2023-10-24,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8540347,Flanders,BE,,native,native,,1867-04-24/2023-10-24,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8540347,Wallonia,BE,,native,native,,1867-04-24/2023-10-24,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8665053,Belgium,BE,,native,native,,1946-06-09/2024-07-24,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8665053,Flanders,BE,,native,native,,1946-06-09/2024-07-24,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
8665053,Wallonia,BE,,native,native,,1946-06-09/2024-07-24,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
